Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      2.68     0.00        2     0.00     0.00  comp_bb_cost
  0.00      2.68     0.00        2     0.00     0.00  free_hash_table
  0.00      2.68     0.00        2     0.00     0.00  free_rr_graph
  0.00      2.68     0.00        2     0.00     0.00  init_chan
  0.00      2.68     0.00        2     0.00     0.00  load_chan_rr_indices
  0.00      2.68     0.00        2     0.00     0.00  load_rr_indexed_data_T_values
  0.00      2.68     0.00        2     0.00     0.00  my_fopen
  0.00      2.68     0.00        1     0.00     0.00  ProcessTypes
  0.00      2.68     0.00        1     0.00     0.00  XmlReadArch
  0.00      2.68     0.00        1     0.00     0.00  add_rr_graph_C_from_switches
  0.00      2.68     0.00        1     0.00     0.00  alloc_and_load_rr_indexed_data
  0.00      2.68     0.00        1     0.00     0.00  alloc_and_load_rr_node_indices
  0.00      2.68     0.00        1     0.00     0.00  alloc_and_load_rr_node_route_structs
  0.00      2.68     0.00        1     0.00     0.00  alloc_and_load_seg_details
  0.00      2.68     0.00        1     0.00     0.00  alloc_and_load_timing_graph
  0.00      2.68     0.00        1     0.00     0.00  alloc_and_load_timing_graph_levels
  0.00      2.68     0.00        1     0.00     0.24  alloc_lookups_and_criticalities
  0.00      2.68     0.00        1     0.00     0.00  alloc_net_delay
  0.00      2.68     0.00        1     0.00     0.00  alloc_route_structs
  0.00      2.68     0.00        1     0.00     0.00  alloc_route_tree_timing_structs
  0.00      2.68     0.00        1     0.00     0.00  alloc_sblock_pattern_lookup
  0.00      2.68     0.00        1     0.00     0.00  alloc_timing_driven_route_structs
  0.00      2.68     0.00        1     0.00     0.00  check_netlist
  0.00      2.68     0.00        1     0.00     0.00  check_timing_graph
  0.00      2.68     0.00        1     0.00     0.24  compute_delay_lookup_tables
  0.00      2.68     0.00        1     0.00     0.00  ezxml_new
  0.00      2.68     0.00        1     0.00     0.00  ezxml_parse_file
  0.00      2.68     0.00        1     0.00     0.00  ezxml_parse_str
  0.00      2.68     0.00        1     0.00     0.00  ezxml_str2utf8
  0.00      2.68     0.00        1     0.00     0.00  free_int_list
  0.00      2.68     0.00        1     0.00     0.00  free_lookups_and_criticalities
  0.00      2.68     0.00        1     0.00     0.00  free_net_delay
  0.00      2.68     0.00        1     0.00     0.00  free_route_structs
  0.00      2.68     0.00        1     0.00     0.00  free_route_tree_timing_structs
  0.00      2.68     0.00        1     0.00     0.00  free_rr_node_indices
  0.00      2.68     0.00        1     0.00     0.00  free_rr_node_route_structs
  0.00      2.68     0.00        1     0.00     0.00  free_sblock_pattern_lookup
  0.00      2.68     0.00        1     0.00     0.00  free_seg_details
  0.00      2.68     0.00        1     0.00     0.00  free_timing_driven_route_structs
  0.00      2.68     0.00        1     0.00     0.00  free_timing_graph
  0.00      2.68     0.00        1     0.00     0.00  free_trace_structs
  0.00      2.68     0.00        1     0.00     0.00  init_draw_coords
  0.00      2.68     0.00        1     0.00     0.00  init_route_structs
  0.00      2.68     0.00        1     0.00     0.00  load_route_bb
  0.00      2.68     0.00        1     0.00     0.00  my_srandom
  0.00      2.68     0.00        1     0.00     0.00  post_place_sync
  0.00      2.68     0.00        1     0.00     0.00  print_place
  0.00      2.68     0.00        1     0.00     0.00  read_netlist
  0.00      2.68     0.00        1     0.00     0.00  start_hash_table_iterator
  0.00      2.68     0.00        1     0.00     0.00  sync_nets_to_blocks
  0.00      2.68     0.00        1     0.00     2.68  try_place

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.37% of 2.68 seconds

index % time    self  children    called     name
                0.00    2.68       1/1           place_and_route [2]
[1]    100.0    0.00    2.68       1         try_place [1]
                1.68    0.72  869998/869998      try_swap [3]
                0.00    0.24       1/1           alloc_lookups_and_criticalities [5]
                0.04    0.00     124/124         load_net_slack [13]
                0.00    0.00     139/139         comp_td_costs [21]
                0.00    0.00       2/2           comp_bb_cost [25]
                0.00    0.00     138/3022684     my_irand [14]
                0.00    0.00    2086/377666      my_malloc [29]
                0.00    0.00     511/511         get_mst_of_net [55]
                0.00    0.00     124/124         load_timing_graph_net_delays [82]
                0.00    0.00     123/123         update_screen [84]
                0.00    0.00     123/123         load_criticalities [83]
                0.00    0.00       5/171         my_calloc [79]
                0.00    0.00       1/2           init_chan [105]
                0.00    0.00       1/437         alloc_matrix [67]
                0.00    0.00       1/1           init_draw_coords [139]
                0.00    0.00       1/430         free_matrix [69]
                0.00    0.00       1/1           free_net_delay [129]
                0.00    0.00       1/1           free_lookups_and_criticalities [128]
-----------------------------------------------
                                                 <spontaneous>
[2]    100.0    0.00    2.68                 place_and_route [2]
                0.00    2.68       1/1           try_place [1]
                0.00    0.00       1/1           print_place [144]
                0.00    0.00       1/1           post_place_sync [143]
-----------------------------------------------
                1.68    0.72  869998/869998      try_place [1]
[3]     89.4    1.68    0.72  869998         try_swap [3]
                0.55    0.00 25424969/25584958     comp_td_point_to_point_delay [4]
                0.10    0.00 3008047/3008047     update_bb [11]
                0.05    0.00  315164/315200      get_bb_from_scratch [12]
                0.02    0.00 3022546/3022684     my_irand [14]
                0.00    0.00  638248/638248      my_frand [28]
                0.00    0.00       4/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00  159989/25584958     comp_td_costs [21]
                0.55    0.00 25424969/25584958     try_swap [3]
[4]     20.5    0.55    0.00 25584958         comp_td_point_to_point_delay [4]
-----------------------------------------------
                0.00    0.24       1/1           try_place [1]
[5]      9.0    0.00    0.24       1         alloc_lookups_and_criticalities [5]
                0.00    0.24       1/1           compute_delay_lookup_tables [6]
                0.00    0.00     511/6904        my_chunk_malloc [44]
                0.00    0.00       1/1           alloc_and_load_timing_graph [114]
                0.00    0.00       1/1           alloc_net_delay [116]
                0.00    0.00       1/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.24       1/1           alloc_lookups_and_criticalities [5]
[6]      9.0    0.00    0.24       1         compute_delay_lookup_tables [6]
                0.01    0.21       1/1           build_rr_graph [7]
                0.00    0.02     359/359         postscript [16]
                0.00    0.00     119/477         timing_driven_route_net [15]
                0.00    0.00     119/478         load_net_rr_terminals [24]
                0.00    0.00     153/377666      my_malloc [29]
                0.00    0.00       7/437         alloc_matrix [67]
                0.00    0.00       3/430         free_matrix [69]
                0.00    0.00       2/2           free_rr_graph [104]
                0.00    0.00       1/2           init_chan [105]
                0.00    0.00       1/1           alloc_route_structs [117]
                0.00    0.00       1/1           alloc_and_load_rr_node_route_structs [112]
                0.00    0.00       1/1           alloc_route_tree_timing_structs [118]
                0.00    0.00       1/1           alloc_timing_driven_route_structs [120]
                0.00    0.00       1/1           init_route_structs [140]
                0.00    0.00       1/1           free_rr_node_route_structs [133]
                0.00    0.00       1/1           free_trace_structs [138]
                0.00    0.00       1/1           free_route_structs [130]
                0.00    0.00       1/1           free_route_tree_timing_structs [131]
                0.00    0.00       1/1           free_timing_driven_route_structs [136]
-----------------------------------------------
                0.01    0.21       1/1           compute_delay_lookup_tables [6]
[7]      8.2    0.01    0.21       1         build_rr_graph [7]
                0.00    0.19   55176/55176       get_track_to_tracks [9]
                0.01    0.00       1/1           check_rr_graph [19]
                0.00    0.01    1120/1120        get_unidir_opin_connections [20]
                0.00    0.00     121/121         load_sblock_pattern_lookup [22]
                0.00    0.00   25078/1342470     get_rr_node_index [17]
                0.00    0.00       1/1           alloc_and_load_rr_indexed_data [26]
                0.00    0.00       1/478         load_net_rr_terminals [24]
                0.00    0.00   29040/29040       get_seg_start [36]
                0.00    0.00   29040/29040       get_seg_end [35]
                0.00    0.00   17092/17092       alloc_and_load_edges_and_switches [42]
                0.00    0.00   15972/15972       get_track_to_ipins [43]
                0.00    0.00    6464/377666      my_malloc [29]
                0.00    0.00       3/3           alloc_and_load_pin_to_track_map [96]
                0.00    0.00       3/3           free_matrix4 [98]
                0.00    0.00       2/5           alloc_matrix3 [90]
                0.00    0.00       2/4           get_class_range_for_block [94]
                0.00    0.00       2/430         free_matrix [69]
                0.00    0.00       2/4           free_matrix3 [93]
                0.00    0.00       2/437         alloc_matrix [67]
                0.00    0.00       1/1           alloc_and_load_seg_details [113]
                0.00    0.00       1/1           alloc_and_load_rr_node_indices [111]
                0.00    0.00       1/1           add_rr_graph_C_from_switches [110]
                0.00    0.00       1/6904        my_chunk_malloc [44]
                0.00    0.00       1/1           free_seg_details [135]
                0.00    0.00       1/1           free_sblock_pattern_lookup [134]
                0.00    0.00       1/1           alloc_sblock_pattern_lookup [119]
-----------------------------------------------
                0.01    0.18   65868/65868       get_track_to_tracks [9]
[8]      7.2    0.01    0.18   65868         get_unidir_track_to_chan_seg [8]
                0.17    0.00   65868/68548       label_wire_muxes [10]
                0.01    0.00 1241988/1342470     get_rr_node_index [17]
                0.00    0.00   65868/218668      insert_in_edge_list [32]
                0.00    0.00   30888/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.19   55176/55176       build_rr_graph [7]
[9]      7.2    0.00    0.19   55176         get_track_to_tracks [9]
                0.01    0.18   65868/65868       get_unidir_track_to_chan_seg [8]
-----------------------------------------------
                0.00    0.00     440/68548       load_sblock_pattern_lookup [22]
                0.01    0.00    2240/68548       get_unidir_opin_connections [20]
                0.17    0.00   65868/68548       get_unidir_track_to_chan_seg [8]
[10]     6.7    0.18    0.00   68548         label_wire_muxes [10]
                0.00    0.00   68548/377666      my_malloc [29]
-----------------------------------------------
                0.10    0.00 3008047/3008047     try_swap [3]
[11]     3.7    0.10    0.00 3008047         update_bb [11]
-----------------------------------------------
                0.00    0.00      36/315200      comp_bb_cost [25]
                0.05    0.00  315164/315200      try_swap [3]
[12]     1.9    0.05    0.00  315200         get_bb_from_scratch [12]
-----------------------------------------------
                0.04    0.00     124/124         try_place [1]
[13]     1.5    0.04    0.00     124         load_net_slack [13]
-----------------------------------------------
                0.00    0.00     138/3022684     try_place [1]
                0.02    0.00 3022546/3022684     try_swap [3]
[14]     0.7    0.02    0.00 3022684         my_irand [14]
-----------------------------------------------
                0.00    0.00     119/477         compute_delay_lookup_tables [6]
                0.01    0.01     358/477         postscript [16]
[15]     0.7    0.01    0.01     477         timing_driven_route_net [15]
                0.01    0.00  222082/222559      get_timing_driven_expected_cost [18]
                0.00    0.00     477/477         add_route_tree_to_heap [23]
                0.00    0.00  222082/222082      get_rr_cong_cost [31]
                0.00    0.00  222082/222559      node_to_heap [30]
                0.00    0.00   22465/22465       get_heap_head [38]
                0.00    0.00   22465/22465       free_heap_data [37]
                0.00    0.00   19536/19536       add_to_mod_list [41]
                0.00    0.00     954/954         pathfinder_update_one_cost [52]
                0.00    0.00     477/477         free_traceback [58]
                0.00    0.00     477/477         heapsort [59]
                0.00    0.00     477/477         init_route_tree_to_source [60]
                0.00    0.00     477/477         mark_ends [62]
                0.00    0.00     477/477         update_traceback [66]
                0.00    0.00     477/477         update_route_tree [65]
                0.00    0.00     477/477         empty_heap [56]
                0.00    0.00     477/477         reset_path_costs [63]
                0.00    0.00     477/477         free_route_tree [57]
                0.00    0.00     477/477         update_net_delays_from_route_tree [64]
-----------------------------------------------
                                 358             postscript [16]
                0.00    0.02     359/359         compute_delay_lookup_tables [6]
[16]     0.6    0.00    0.02     359+358     postscript [16]
                0.01    0.01     358/477         timing_driven_route_net [15]
                0.00    0.00     358/478         load_net_rr_terminals [24]
                                 358             postscript [16]
-----------------------------------------------
                0.00    0.00     264/1342470     load_rr_indexed_data_T_values [27]
                0.00    0.00     264/1342470     alloc_and_load_rr_indexed_data [26]
                0.00    0.00     956/1342470     load_net_rr_terminals [24]
                0.00    0.00   25078/1342470     build_rr_graph [7]
                0.00    0.00   73920/1342470     get_unidir_opin_connections [20]
                0.01    0.00 1241988/1342470     get_unidir_track_to_chan_seg [8]
[17]     0.4    0.01    0.00 1342470         get_rr_node_index [17]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [23]
                0.01    0.00  222082/222559      timing_driven_route_net [15]
[18]     0.4    0.01    0.00  222559         get_timing_driven_expected_cost [18]
-----------------------------------------------
                0.01    0.00       1/1           build_rr_graph [7]
[19]     0.4    0.01    0.00       1         check_rr_graph [19]
                0.00    0.00   20292/20292       check_node [40]
                0.00    0.00       3/171         my_calloc [79]
-----------------------------------------------
                0.00    0.01    1120/1120        build_rr_graph [7]
[20]     0.2    0.00    0.01    1120         get_unidir_opin_connections [20]
                0.01    0.00    2240/68548       label_wire_muxes [10]
                0.00    0.00   73920/1342470     get_rr_node_index [17]
                0.00    0.00   73920/218668      insert_in_edge_list [32]
-----------------------------------------------
                0.00    0.00     139/139         try_place [1]
[21]     0.1    0.00    0.00     139         comp_td_costs [21]
                0.00    0.00  159989/25584958     comp_td_point_to_point_delay [4]
-----------------------------------------------
                0.00    0.00     121/121         build_rr_graph [7]
[22]     0.0    0.00    0.00     121         load_sblock_pattern_lookup [22]
                0.00    0.00     440/68548       label_wire_muxes [10]
                0.00    0.00   21912/21912       get_simple_switch_block_track [39]
                0.00    0.00     440/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [15]
[23]     0.0    0.00    0.00     477         add_route_tree_to_heap [23]
                0.00    0.00     477/222559      get_timing_driven_expected_cost [18]
                0.00    0.00     477/222559      node_to_heap [30]
-----------------------------------------------
                0.00    0.00       1/478         build_rr_graph [7]
                0.00    0.00     119/478         compute_delay_lookup_tables [6]
                0.00    0.00     358/478         postscript [16]
[24]     0.0    0.00    0.00     478         load_net_rr_terminals [24]
                0.00    0.00     956/1342470     get_rr_node_index [17]
-----------------------------------------------
                0.00    0.00       2/2           try_place [1]
[25]     0.0    0.00    0.00       2         comp_bb_cost [25]
                0.00    0.00      36/315200      get_bb_from_scratch [12]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[26]     0.0    0.00    0.00       1         alloc_and_load_rr_indexed_data [26]
                0.00    0.00     264/1342470     get_rr_node_index [17]
                0.00    0.00       2/2           load_rr_indexed_data_T_values [27]
                0.00    0.00       1/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_rr_indexed_data [26]
[27]     0.0    0.00    0.00       2         load_rr_indexed_data_T_values [27]
                0.00    0.00     264/1342470     get_rr_node_index [17]
                0.00    0.00       6/171         my_calloc [79]
-----------------------------------------------
                0.00    0.00  638248/638248      try_swap [3]
[28]     0.0    0.00    0.00  638248         my_frand [28]
-----------------------------------------------
                0.00    0.00       1/377666      check_netlist [121]
                0.00    0.00       1/377666      update_traceback [66]
                0.00    0.00       1/377666      alloc_and_load_rr_node_route_structs [112]
                0.00    0.00       1/377666      alloc_route_tree_timing_structs [118]
                0.00    0.00       1/377666      init_route_tree_to_source [60]
                0.00    0.00       1/377666      alloc_and_load_rr_indexed_data [26]
                0.00    0.00       1/377666      alloc_net_delay [116]
                0.00    0.00       1/377666      alloc_and_load_timing_graph_levels [115]
                0.00    0.00       1/377666      ReadOptions [154]
                0.00    0.00       1/377666      alloc_lookups_and_criticalities [5]
                0.00    0.00       3/377666      add_to_mod_list [41]
                0.00    0.00       3/377666      alloc_timing_driven_route_structs [120]
                0.00    0.00       4/377666      XmlReadArch [109]
                0.00    0.00       4/377666      try_swap [3]
                0.00    0.00       5/377666      alloc_sblock_pattern_lookup [119]
                0.00    0.00       6/377666      alloc_and_load_pin_to_track_map [96]
                0.00    0.00       8/377666      node_to_heap [30]
                0.00    0.00       8/377666      alloc_route_structs [117]
                0.00    0.00      28/377666      update_route_tree [65]
                0.00    0.00      91/377666      ProcessTypes [108]
                0.00    0.00     153/377666      compute_delay_lookup_tables [6]
                0.00    0.00     192/377666      SetupVPR [155]
                0.00    0.00     244/377666      load_chan_rr_indices [106]
                0.00    0.00     267/377666      alloc_and_load_seg_details [113]
                0.00    0.00     307/377666      alloc_and_load_rr_node_indices [111]
                0.00    0.00     346/377666      GetNodeTokens [78]
                0.00    0.00     440/377666      load_sblock_pattern_lookup [22]
                0.00    0.00     766/377666      alloc_and_load_grid [89]
                0.00    0.00    1022/377666      get_mst_of_net [55]
                0.00    0.00    1022/377666      sync_nets_to_blocks [147]
                0.00    0.00    1298/377666      insert_in_hash_table [53]
                0.00    0.00    2001/377666      read_netlist [145]
                0.00    0.00    2086/377666      try_place [1]
                0.00    0.00    2720/377666      alloc_and_load_timing_graph [114]
                0.00    0.00    5880/377666      ReadLineTokens [50]
                0.00    0.00    6464/377666      build_rr_graph [7]
                0.00    0.00   30888/377666      get_unidir_track_to_chan_seg [8]
                0.00    0.00   34184/377666      alloc_and_load_edges_and_switches [42]
                0.00    0.00   68548/377666      label_wire_muxes [10]
                0.00    0.00  218668/377666      insert_in_edge_list [32]
[29]     0.0    0.00    0.00  377666         my_malloc [29]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [23]
                0.00    0.00  222082/222559      timing_driven_route_net [15]
[30]     0.0    0.00    0.00  222559         node_to_heap [30]
                0.00    0.00       8/377666      my_malloc [29]
                0.00    0.00       4/5           my_realloc [91]
-----------------------------------------------
                0.00    0.00  222082/222082      timing_driven_route_net [15]
[31]     0.0    0.00    0.00  222082         get_rr_cong_cost [31]
-----------------------------------------------
                0.00    0.00   65868/218668      get_unidir_track_to_chan_seg [8]
                0.00    0.00   73920/218668      get_unidir_opin_connections [20]
                0.00    0.00   78880/218668      get_track_to_ipins [43]
[32]     0.0    0.00    0.00  218668         insert_in_edge_list [32]
                0.00    0.00  218668/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00   78880/78880       add_rr_graph_C_from_switches [110]
[33]     0.0    0.00    0.00   78880         seg_index_of_cblock [33]
-----------------------------------------------
                0.00    0.00   65868/65868       add_rr_graph_C_from_switches [110]
[34]     0.0    0.00    0.00   65868         seg_index_of_sblock [34]
-----------------------------------------------
                0.00    0.00   29040/29040       build_rr_graph [7]
[35]     0.0    0.00    0.00   29040         get_seg_end [35]
-----------------------------------------------
                0.00    0.00   29040/29040       build_rr_graph [7]
[36]     0.0    0.00    0.00   29040         get_seg_start [36]
-----------------------------------------------
                0.00    0.00   22465/22465       timing_driven_route_net [15]
[37]     0.0    0.00    0.00   22465         free_heap_data [37]
-----------------------------------------------
                0.00    0.00   22465/22465       timing_driven_route_net [15]
[38]     0.0    0.00    0.00   22465         get_heap_head [38]
-----------------------------------------------
                0.00    0.00   21912/21912       load_sblock_pattern_lookup [22]
[39]     0.0    0.00    0.00   21912         get_simple_switch_block_track [39]
-----------------------------------------------
                0.00    0.00   20292/20292       check_rr_graph [19]
[40]     0.0    0.00    0.00   20292         check_node [40]
-----------------------------------------------
                0.00    0.00   19536/19536       timing_driven_route_net [15]
[41]     0.0    0.00    0.00   19536         add_to_mod_list [41]
                0.00    0.00       3/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00   17092/17092       build_rr_graph [7]
[42]     0.0    0.00    0.00   17092         alloc_and_load_edges_and_switches [42]
                0.00    0.00   34184/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00   15972/15972       build_rr_graph [7]
[43]     0.0    0.00    0.00   15972         get_track_to_ipins [43]
                0.00    0.00   78880/218668      insert_in_edge_list [32]
-----------------------------------------------
                0.00    0.00       1/6904        build_rr_graph [7]
                0.00    0.00     511/6904        alloc_net_delay [116]
                0.00    0.00     511/6904        alloc_lookups_and_criticalities [5]
                0.00    0.00    5881/6904        alloc_and_load_timing_graph [114]
[44]     0.0    0.00    0.00    6904         my_chunk_malloc [44]
-----------------------------------------------
                0.00    0.00    5604/5604        alloc_and_load_timing_graph_levels [115]
[45]     0.0    0.00    0.00    5604         insert_in_int_list [45]
-----------------------------------------------
                0.00    0.00    1724/4966        alloc_and_load_timing_graph [114]
                0.00    0.00    3242/4966        check_netlist [121]
[46]     0.0    0.00    0.00    4966         is_opin [46]
-----------------------------------------------
                0.00    0.00       2/3774        XmlReadArch [109]
                0.00    0.00     229/3774        ProcessTypes [108]
                0.00    0.00    3543/3774        read_netlist [145]
[47]     0.0    0.00    0.00    3774         my_atoi [47]
-----------------------------------------------
                0.00    0.00     173/3302        ProcessTypes [108]
                0.00    0.00    3129/3302        read_netlist [145]
[48]     0.0    0.00    0.00    3302         FreeTokens [48]
-----------------------------------------------
                0.00    0.00     161/3287        ProcessTypes [108]
                0.00    0.00    3126/3287        read_netlist [145]
[49]     0.0    0.00    0.00    3287         CountTokens [49]
-----------------------------------------------
                0.00    0.00    2943/2943        read_netlist [145]
[50]     0.0    0.00    0.00    2943         ReadLineTokens [50]
                0.00    0.00    5880/377666      my_malloc [29]
-----------------------------------------------
                0.00    0.00       1/1359        XmlReadArch [109]
                0.00    0.00       2/1359        ProcessTypes [108]
                0.00    0.00       4/1359        ReadOptions [154]
                0.00    0.00    1352/1359        read_netlist [145]
[51]     0.0    0.00    0.00    1359         my_strdup [51]
-----------------------------------------------
                0.00    0.00     954/954         timing_driven_route_net [15]
[52]     0.0    0.00    0.00     954         pathfinder_update_one_cost [52]
-----------------------------------------------
